"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,3.15495444972187e-05,3.00435041488811e-05,1.10941330167704e-05,35.1641622520048
"TR","2",10,0,0,7.41207298989186e-05,4.63430792632441e-05,7.69960750648904e-05,103.879272600112
