"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy",4,0,0,0.00188268661688634,0.00221878273372322,0.00128515888815859,68.261965461041
"PR",9,0,0,2.0497205419215e-05,2.05266079087823e-05,1.23458848156046e-05,60.2320392614642
"TR",10,0,0,1.80458283915301e-05,2.51268554031172e-05,1.56322928397198e-05,86.6255208713882
