"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000120023652146819,0.000121013779508176,1.41213654257323e-05,11.7654855298506
"TR","1",10,0,0,0.000122737958607683,0.000124201532865314,1.46705553962709e-05,11.952745151289
