"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00492057630497874,0.00296921681812514,0.00519782128585413,105.634400600492
"TR","1",10,0,0,0.00482827847779018,0.00535284862925148,0.00299598718362556,62.0508364918664
