"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000539256863862049,0.000520042954526776,4.14141990064263e-05,7.67986497377633
"TR","1",10,0,0,0.000554700789988701,0.000550588400447813,1.64333207762019e-05,2.96255586305127
