"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,4.38549545597179e-07,4.36217301167569e-07,3.24771222633402e-07,74.0557653961667
"TR","1",10,0,0,6.46374625428027e-07,6.13498845779061e-07,2.64454366457672e-07,40.913482066619
