"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,2.33665398574081e-06,1.29815646573275e-06,2.56992841664865e-06,109.983268054722
"TR","1",10,0,0,2.35547561936166e-05,1.97128161901202e-05,1.36775773952068e-05,58.0671575743735
