"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,1.19304272376482e-05,1.35387500178592e-05,5.07154341839523e-06,42.5093193845667
"TR","1",10,0,0,1.0054481598024e-05,9.22419458270562e-06,4.44727418855555e-06,44.2317601877116
