"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,2.61043243767988e-05,2.73557920828729e-05,9.24473986256361e-06,35.4145915792413
"TR","1",10,0,0,2.76550483529306e-05,3.09407650815124e-05,7.88618526313433e-06,28.5162591744254
