"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00336531782390282,0.00329917007070625,0.000260130373495205,7.72974165018172
"TR","1",10,0,0,0.00339885454031041,0.00339638994948569,0.000107383389589478,3.15939938929164
