"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00568956619559816,0.00523761004283759,0.00330778879743694,58.1378031948389
"TR","1",10,0,0,0.00330509596191713,0.00201987744980509,0.00370828921730691,112.199139148623
