"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00108886589813499,0.00116704342481783,0.000376457146487442,34.573325065303
"TR","1",10,0,0,0.00362368486927726,0.00159181902571632,0.00401929866439063,110.917444794041
