"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000286640784904087,0.000191902269905869,0.000268593585522092,93.7038968868179
"TR","1",10,0,0,0.000178082695124425,0.00017336016418836,6.86436623413965e-05,38.5459475966688
