"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000252869952191896,0.000276738461349402,6.38714008721751e-05,25.2585964914111
"TR","1",10,0,0,0.000263014578937509,0.000279739917087641,8.09023580624369e-05,30.7596477690535
