"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,1.0712227382512e-06,1.09822111263441e-06,6.44802578506253e-08,6.01931377557303
"TR","1",10,0,0,1.7028657077352e-06,1.04933495458021e-06,2.15835171679071e-06,126.748204922237
