"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000180210370701554,0.000173869731911011,3.59570437912952e-05,19.9528160623139
"TR","1",10,0,0,0.000183380511881225,0.000172015256201508,2.57078294322066e-05,14.0188448426065
