"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000336477401585192,0.000307284266199016,0.000104848854392181,31.160741820468
"TR","1",10,0,0,0.000306486097817004,0.000303860880082289,0.000123239415499631,40.2104422932797
