"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,1.21352727887201e-05,1.13714108117638e-05,3.87282548255097e-06,31.9137900727771
"TR","1",10,0,0,2.36011643283236e-05,2.54848045585244e-05,8.37238757008597e-06,35.4744683508614
