"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000177612328040104,0.000221203232607314,9.97689501826431e-05,56.1723115076313
"TR","1",10,0,0,0.000193530412521691,0.00020281704644513,8.09285135711406e-05,41.8169488281695
