"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00211035208339077,0.00208523375439562,7.38465466667477e-05,3.4992524350769
"TR","1",10,0,0,0.00225591151740529,0.00225600404351247,9.55830920551089e-05,4.23700536646256
