"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,6.72199438087708e-05,3.08131144383071e-05,9.5459168404162e-05,142.010187743874
"TR","1",10,0,0,2.44026012587388e-05,1.21423059023144e-05,2.71110439693482e-05,111.098991791457
