row_ID,mz,retention_time,p_value,statistic,n_samples,p_adjusted_BH,p_adjusted_Bonferroni,effect_size,mean_group1,mean_group2,mean_change_difference,fold_change,log2_fold_change
9180,220.53808340304101,17.01467,0.056091363996293074,62,18,0.752963645774706,1,0.55,1.8469884708203306e-6,-1.346036572555969e-5,-1.530735419638002e-5,NA,NA
4770,244.226840429448,13.6183605,0.056091363996293074,18,18,0.752963645774706,1,-0.55,-5.413020337993401e-6,1.0432405646345012e-6,6.456260902627902e-6,NA,NA
9176,345.918877713733,17.015202,0.056091363996293074,18,18,0.752963645774706,1,-0.55,-1.564153371883381e-5,3.169876567223627e-6,1.8811410286057434e-5,NA,NA
3881,436.774462088639,8.421107,0.056091363996293074,62,18,0.752963645774706,1,0.55,4.992524918614579e-7,-9.23482273572044e-6,-9.734075227581897e-6,NA,NA
5557,449.286759272282,14.56757,0.056091363996293074,62,18,0.752963645774706,1,0.55,9.63428456874553e-7,-9.127209164226798e-6,-1.0090637621101351e-5,NA,NA
8533,535.399528951203,16.535187,0.056091363996293074,18,18,0.752963645774706,1,-0.55,-6.856765246420999e-6,1.845437477746e-5,2.5311140023880998e-5,NA,NA
8485,603.916523324667,16.487272,0.056091363996293074,18,18,0.752963645774706,1,-0.55,-9.19600846907534e-6,6.949941498184899e-6,1.614594996726024e-5,NA,NA
5604,672.4096593263,14.622404,0.056091363996293074,62,18,0.752963645774706,1,0.55,9.427368442398724e-7,-5.5106367116149765e-6,-6.453373555854849e-6,NA,NA
9487,131.552178930044,17.037457,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-1.8380073509537593e-6,3.663856820690984e-5,3.84765755578636e-5,NA,NA
9486,153.010841303054,17.039278,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-2.262670274821529e-5,2.9270190109989263e-5,5.189689285820455e-5,NA,NA
5166,153.090891502031,14.12925,0.06853501781363176,19,18,0.752963645774706,1,-0.525,1.092271433292068e-5,3.6146847737983215e-5,2.5224133405062534e-5,NA,NA
9467,167.012633234197,17.036396,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-5.5562972064789747e-5,3.4579355784314716e-4,4.0135652990793693e-4,NA,NA
9886,186.956054567928,17.379776,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,3.1055833442221383e-4,-4.5275416006433514e-4,-7.63312494486549e-4,NA,NA
5928,200.164248356525,14.900725,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,6.492500696246883e-6,-3.0750493420316763e-6,-9.56755003827856e-6,NA,NA
7185,256.263043221224,15.563332,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,2.29303674557487e-4,-2.605999829092537e-4,-4.899036574667406e-4,NA,NA
4211,295.226373064865,11.457584,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,1.2024929078624787e-6,-1.1357711413962794e-5,-1.2560204321825272e-5,NA,NA
5323,297.057769406361,14.255002,0.06853501781363176,19,18,0.752963645774706,1,-0.525,4.5607504137460065e-6,1.882304450823375e-5,1.4262294094487744e-5,NA,NA
4881,307.187509509522,13.822074,0.06853501781363176,19,18,0.752963645774706,1,-0.525,7.662339066662646e-6,4.1897162995981365e-5,3.423482392931872e-5,NA,NA
5539,317.208241027087,14.559224,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-5.51568596306539e-6,3.567799091058712e-6,9.083485054124102e-6,NA,NA
7138,352.245250914374,15.419289,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,3.7911496110106226e-5,-2.631460535784988e-5,-6.42261014679561e-5,NA,NA
8903,415.041821975345,16.884853,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-1.1277020107072993e-5,3.9087938869116254e-5,5.036495897618925e-5,NA,NA
4384,415.231969959779,12.043218,0.06853501781363176,19,18,0.752963645774706,1,-0.525,-6.638587279457898e-6,3.860895726022914e-6,1.0499483005480812e-5,NA,NA
6936,482.404442654973,15.565406,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,4.319598918006444e-5,-7.396528440763748e-6,-5.059251762082819e-5,NA,NA
7347,570.456754447048,15.530373,0.06853501781363176,61,18,0.752963645774706,1,0.5249999999999999,1.2460986311356992e-5,-9.329400141098744e-6,-2.1790386452455736e-5,NA,NA
5719,91.5050606125255,14.766285,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-1.434555521449662e-4,1.5826837860698703e-4,3.017239307519532e-4,NA,NA
7865,105.042620931626,16.09606,0.08316314893631081,60,18,0.752963645774706,1,0.5,1.4189684614434594e-4,-8.518995105538474e-4,-9.937963566981933e-4,NA,NA
4380,111.039357714946,11.971982,0.08316314893631081,60,18,0.752963645774706,1,0.5,1.1834311465151802e-4,-1.4096702663422128e-4,-2.593101412857393e-4,NA,NA
9228,114.558505395432,17.023998,0.08316314893631081,20,18,0.752963645774706,1,-0.5,1.1881198784474016e-5,5.470112031500876e-5,4.281992153053474e-5,NA,NA
9126,116.0707787731,16.999384,0.08316314893631081,20,18,0.752963645774706,1,-0.5,1.1269067810688014e-5,8.516506025445999e-5,7.389599244377198e-5,NA,NA
8932,122.096539357716,16.9016,0.08316314893631081,20,18,0.752963645774706,1,-0.5,2.912683293809698e-5,1.7096925940523122e-4,1.4184242646713425e-4,NA,NA
9449,125.054804923711,17.03544,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-1.0049876542720987e-5,1.3288057629013742e-5,2.333793417173473e-5,NA,NA
9068,132.101855236018,16.981737,0.08316314893631081,20,18,0.752963645774706,1,-0.5,9.611288341185011e-6,1.4915964210229752e-4,1.395483537611125e-4,NA,NA
9435,158.985936636712,17.034275,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-1.1359245575475797e-4,1.0479242448187747e-4,2.1838488023663544e-4,NA,NA
7656,170.117393085239,15.6865635,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-1.203663648044204e-4,2.9020527291305888e-5,1.4938689209572628e-4,NA,NA
6075,210.109761990902,14.919288,0.08316314893631081,60,18,0.752963645774706,1,0.5,3.087609949188089e-5,6.070928118200862e-7,-3.02690066800608e-5,NA,NA
4524,214.252645390313,12.8056755,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-2.5079635248740133e-6,2.331095928324251e-5,2.5818922808116525e-5,NA,NA
7146,217.104400394452,15.594171,0.08316314893631081,60,18,0.752963645774706,1,0.5,3.313877719431418e-4,-7.439094855242826e-4,-0.0010752972574674243,NA,NA
5569,228.231954356905,14.62068,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-2.307070253236592e-5,2.451462039963439e-5,4.758532293200031e-5,NA,NA
7244,239.148553809305,15.578427,0.08316314893631081,60,18,0.752963645774706,1,0.5,-5.935618489286432e-6,-2.0570271029561555e-4,-1.997670918063291e-4,NA,NA
6191,293.174201762827,15.057871,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-1.3855014835646716e-6,3.8408851174582195e-6,5.2263866010228915e-6,NA,NA
3675,318.195618658678,7.4839673,0.08316314893631081,60,18,0.752963645774706,1,0.5,3.5955156957680274e-7,-1.8646836198841087e-5,-1.900638776841789e-5,NA,NA
5129,326.377586531711,14.098058,0.08316314893631081,60,18,0.752963645774706,1,0.5,1.5931047156207502e-4,-2.6989819960827877e-4,-4.292086711703538e-4,NA,NA
6141,419.276034906823,15.012917,0.08316314893631081,60,18,0.752963645774706,1,0.5,3.4439861051635983e-6,-5.086850334210648e-6,-8.530836439374247e-6,NA,NA
5778,526.394326126661,14.822635,0.08316314893631081,60,18,0.752963645774706,1,0.5,6.219456763456889e-6,-1.5271731321784253e-6,-7.746629895635314e-6,NA,NA
8517,557.412666641705,16.51703,0.08316314893631081,20,18,0.752963645774706,1,-0.5,-4.918668426810046e-7,2.2391592928733834e-5,2.288345977141484e-5,NA,NA
3941,577.366443651022,9.229339,0.08316314893631081,60,18,0.752963645774706,1,0.5,3.44455472443261e-7,-5.269568777590887e-6,-5.614024250034148e-6,NA,NA
8867,685.434453423446,16.82372,0.08316314893631081,60,18,0.752963645774706,1,0.5,1.0467125629820144e-5,-5.7804867515795464e-5,-6.82719931456156e-5,NA,NA
8651,64.0165094873065,16.596018,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,8.101611762772957e-4,-0.0020586237875912803,-0.002868784963868576,NA,NA
9546,98.01388685674,17.042757,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-1.2629899592254994e-5,7.984077631278742e-6,2.0613977223533736e-5,NA,NA
6078,107.08580566057,14.895235,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,2.474334969141601e-5,-1.4778264390824988e-5,-3.9521614082241e-5,NA,NA
9950,113.963818976999,17.45158,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,0.001632807581471327,-0.0029342626724494125,-0.00456707025392074,NA,NA
5890,117.070042466562,14.895238,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,8.001521489192998e-6,-5.412122320317498e-6,-1.3413643809510496e-5,NA,NA
6105,118.065275615881,14.895881,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,3.251601765924399e-5,5.876328665142498e-6,-2.6639688994101495e-5,NA,NA
9494,122.547173739009,17.037668,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,3.1318639300795e-4,0.00143512078233415,0.0011219343893262,NA,NA
8166,123.091773823266,16.198462,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,0.004159196722144555,-3.9816187628447734e-4,-0.004557358598429032,NA,NA
9509,124.543542881545,17.035866,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,1.1192855590688003e-5,6.373320675786626e-5,5.254035116717826e-5,NA,NA
6618,125.096153942873,15.306212,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-7.040411154438646e-5,3.74853711230123e-5,1.0788948266739876e-4,NA,NA
7647,130.159027545748,15.878771,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-6.70496970280636e-4,0.0011043741648102564,0.0017748711350908924,NA,NA
4481,200.237062022885,12.670569,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-1.6454647134767142e-5,1.5635120407469577e-5,3.2089767542236715e-5,NA,NA
7169,305.156558803504,15.568209,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,2.5051912929343397e-4,-1.2629426022137324e-5,-2.631485553155713e-4,NA,NA
4735,310.235086327619,13.486866,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-2.47257025653864e-6,3.5143331455970623e-6,5.986903402135702e-6,NA,NA
7779,399.210231512275,15.881456,0.10022410561773797,59,18,0.7869158292642707,1,0.4750000000000001,3.271648347935394e-7,-8.600794724946003e-6,-8.927959559739542e-6,NA,NA
8593,471.837942796013,16.580486,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-1.5039223128809503e-5,9.255255243292436e-6,2.429447837210194e-5,NA,NA
8465,630.191727835474,16.474554,0.10022410561773797,21,18,0.7869158292642707,1,-0.475,-2.992306996997594e-8,6.911818017188965e-6,6.94174108715894e-6,NA,NA
8363,74.0970586549358,16.35054,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,0.0018459602220792953,-0.0010882973872801552,-0.0029342576093594505,NA,NA
9132,90.0554004971194,17.0013,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,8.6162097271359e-5,-2.1105080604960012e-5,-1.0726717787631901e-4,NA,NA
2251,122.096559850167,0.71669257,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,1.9191360661957517e-5,-2.0983463691587016e-6,-2.128970703111622e-5,NA,NA
6090,152.106892178987,14.894807,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,1.9151810211266994e-5,-1.948750866461125e-5,-3.8639318875878245e-5,NA,NA
9317,166.06432590934,17.028662,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-2.018224679888999e-6,1.3364608595947502e-5,1.53828332758365e-5,NA,NA
6110,188.12790582154,15.001086,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,1.6718751890933896e-4,-1.7618658347895986e-4,-3.433741023882988e-4,NA,NA
9208,190.489170416948,17.021244,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-2.0661725283591287e-5,-2.954329752593401e-6,1.7707395530997886e-5,NA,NA
9883,196.016577807679,17.402956,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,6.358124974435658e-5,-0.0013847635443279727,-0.0014483447940723292,NA,NA
9173,242.048949749073,17.01393,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,-7.900297664117993e-7,-2.3330328151395104e-5,-2.2540298384983305e-5,NA,NA
5306,243.135261158071,14.234371,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-5.584495955136668e-6,1.6009741066271433e-5,2.1594237021408102e-5,NA,NA
5547,361.2343031014,14.5639925,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,6.353467937462092e-6,-2.743225789622287e-6,-9.09669372708438e-6,NA,NA
8943,398.214311719637,16.91485,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-1.208473418544765e-5,1.1213196397265524e-5,2.3297930582713173e-5,NA,NA
3821,403.739202949751,8.083125,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,1.196282169564247e-6,-1.2882252715024142e-5,-1.407853488458839e-5,NA,NA
5551,444.331204620821,14.567353,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,1.77955541319278e-6,-8.64230917957065e-6,-1.0421864592763429e-5,NA,NA
8549,515.864294280812,16.55044,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-6.143393295637005e-6,8.273919245331417e-6,1.4417312540968421e-5,NA,NA
6839,526.430671978738,15.547293,0.11996612290584203,58,18,0.8201765545603485,1,0.44999999999999996,2.9692204369230037e-6,-1.2618152988938741e-5,-1.5587373425861744e-5,NA,NA
4649,549.079003276946,13.243803,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-2.9990427217050413e-6,7.642070275571824e-6,1.0641112997276865e-5,NA,NA
8501,581.903451820497,16.50442,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,-6.157261918944997e-6,7.040737742580473e-6,1.319799966152547e-5,NA,NA
6786,756.552176152658,15.3373375,0.11996612290584203,22,18,0.8201765545603485,1,-0.44999999999999996,2.7919540936035516e-5,4.8182622381286774e-5,2.0263081445251258e-5,NA,NA
8009,64.0165158549608,16.09447,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,3.8165385941960105e-4,8.464854413158286e-4,4.6483158189622757e-4,NA,NA
6113,93.0702976084898,14.895666,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,9.386204560717001e-6,-1.192643207830374e-5,-2.131263663902074e-5,NA,NA
9135,123.091750949893,17.002573,0.14263099578978747,23,18,0.8957101232365714,1,-0.42500000000000004,-0.0010073851436030697,0.00183313994491045,0.0028405250885135194,NA,NA
9535,139.017747724098,17.041695,0.14263099578978747,23,18,0.8957101232365714,1,-0.42500000000000004,-3.011330634093024e-5,4.166633300271504e-4,4.4677663636808065e-4,NA,NA
9736,153.010871746398,17.364744,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,4.08126461740607e-4,-2.2837176795839116e-4,-6.364982296989982e-4,NA,NA
5182,155.106516704353,14.133923,0.14263099578978747,23,18,0.8957101232365714,1,-0.42500000000000004,9.765463715487005e-6,5.089949150753625e-5,4.113402779204925e-5,NA,NA
5895,170.117394766756,14.895452,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,9.842178050460193e-5,-8.230932130467517e-5,-1.807311018092771e-4,NA,NA
7481,282.278686517882,15.699498,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,2.741928333754701e-5,-4.129717415284225e-4,-4.4039102486596946e-4,NA,NA
4405,310.237120673449,12.188896,0.14263099578978747,23,18,0.8957101232365714,1,-0.42500000000000004,-6.830261083408e-6,5.314164403133753e-6,1.2144425486541753e-5,NA,NA
5858,454.373040374334,14.896852,0.14263099578978747,23,18,0.8957101232365714,1,-0.42500000000000004,-3.041841891163532e-6,2.1703615378175123e-6,5.2122034289810446e-6,NA,NA
6084,659.519475278816,15.000119,0.14263099578978747,57,18,0.8957101232365714,1,0.42500000000000004,1.975200972093401e-5,-4.4086075572592513e-5,-6.383808529352652e-5,NA,NA
9271,94.0454523273882,17.02739,0.16844697839971343,24,18,0.8957101232365714,1,-0.4,3.736121170728971e-5,6.055679081410747e-4,5.68206696433785e-4,NA,NA
