"feature","PR1","PR2","MeanDecreaseAccuracy","MeanDecreaseGini"
"3977_135.0664_15.84",-1.00100150250438,0,-1.00100150250438,0.00890191387559808
"6507_143.0352_16.67",-1.00100150250438,0,-1.00100150250438,0.00355555555555556
"4461_144.0556_16.07",0,-1.00100150250438,-1.00100150250438,0.009
"5862_144.0557_16.66",-1.00100150250438,0,-1.00100150250438,0.0156818713450292
"5684_157.051_16.43",0,-1.00100150250438,-1.00100150250438,0.0332130325814536
"5711_158.0462_16.42",-1.00100150250438,0,-1.00100150250438,0.00373333333333333
"3380_159.0667_15.43",-1.00100150250438,0,-1.00100150250438,0.00685714285714286
"4881_163.0616_16.15",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0176842105263158
"5705_163.0616_16.41",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0189918128654971
"5319_169.0511_16.29",0,-1.00100150250438,-1.00100150250438,0.0115847310584153
"3151_171.0667_15.21",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0183368421052632
"6973_171.0667_16.94",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00387878787878788
"4058_172.062_15.85",0,-1.00100150250438,-1.00100150250438,0.0035
"1633_173.0811_6.61",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0157692307692308
"6340_174.0776_16.71",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0290741626794258
"4220_174.0776_15.81",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00685714285714286
"7088_175.0617_16.99",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0126666666666667
"4927_183.0668_16.12",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00642857142857143
"5429_184.0621_16.34",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0036
"6478_186.0777_16.66",-1.00100150250438,0,-1.00100150250438,0.021341307814992
"5688_186.0777_16.34",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00371428571428572
"4644_186.0777_16.06",0,-1.00100150250438,-1.00100150250438,0.0153126405757985
"1795_187.0968_7.99",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0149707602339181
"7161_189.9309_17.04",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"3736_191.0567_15.91",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0397789473684211
"4804_191.0567_16.16",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0174919028340081
"5146_194.973_16.22",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00642857142857143
"2391_195.1384_13.27",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0117918128654971
"6498_195.9336_16.75",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0184152046783626
"6727_196.0622_16.83",-1.00100150250438,0,-1.00100150250438,0.0035
"4110_198.0778_15.84",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0103571428571429
"5288_200.0935_16.07",0,-1.00100150250438,-1.00100150250438,0.00654545454545455
"6895_205.9657_16.9",0,-1.00100150250438,-1.00100150250438,0.0102222222222222
"4251_213.0888_15.82",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0130952380952381
"6978_213.0888_16.92",-1.40275209380409,1.00100150250438,-1.00100150250438,0.0144584795321637
"6491_225.089_16.65",-1.00100150250438,0,-1.00100150250438,0.0244298122929702
"4190_225.089_15.85",0,-1.00100150250438,-1.00100150250438,0.0212755183413078
"6191_227.1046_16.65",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"4642_227.1046_16.06",-1.00100150250438,0,-1.00100150250438,0.00713636363636364
"5332_227.1046_16.25",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0124019138755981
"6845_237.0891_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0244948431685274
"6429_239.1047_16.7",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0132121212121212
"4475_239.1048_16.07",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00373333333333333
"4922_264.1002_16.13",-1.41705050316284,0.343037530015732,-1.00100150250438,0.0440461988304094
"2420_287.2229_13.28",0,-1.00100150250438,-1.00100150250438,0.0307347214189319
"2339_293.176_12.95",-1.00100150250438,0,-1.00100150250438,0.025306342780027
"7138_304.9083_17.03",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00363636363636364
"6906_309.1741_16.91",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0163990746096009
"4305_309.1741_16.04",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0072
"4454_311.1686_16.04",0,-1.00100150250438,-1.00100150250438,0.0105454545454545
"3285_311.1686_15.36",-1.00100150250438,0,-1.00100150250438,0.017870690712796
"2436_313.2386_13.43",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00785964912280702
"2313_325.2016_12.83",-1.00100150250438,0,-1.00100150250438,0.00654545454545455
"2119_329.2334_11.46",-1.00100150250438,0,-1.00100150250438,0.00702857142857143
"2269_329.2334_12.6",0,-1.00100150250438,-1.00100150250438,0.0105889724310777
"2535_339.1998_13.86",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00654545454545455
"7110_341.109_17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0244638519375361
"7256_377.0856_17.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0146307692307692
"6809_393.1718_16.92",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0216140350877193
"7175_471.1146_17.06",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00903636363636364
"6027_491.3588_16.58",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0153473684210526
"4020_491.3588_15.76",-1.00100150250438,0,-1.00100150250438,0.0307044534412955
"2364_587.3073_13.07",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0152570850202429
"7093_455.1021_17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0220818713450292
"3044_130.0399_15.15",-1.38062136715865,-0.971293435234402,-1.08592724417721,0.0782860578018473
"6238_147.0665_16.62",-1.40834895880057,-1.00100150250438,-1.23303217202618,0.0470299840510367
"6693_133.0508_16.85",-1.37457856297529,-1.00100150250438,-1.26693979201741,0.0397049032838507
"3676_172.062_15.62",-1.00100150250438,-1.40275209380409,-1.28959193642382,0.0122787878787879
"6856_275.0113_16.89",-1.00100150250438,-1.41705050316284,-1.28959193642382,0.0126307692307692
"3382_122.0347_15.43",-1.40275209380409,-1.00100150250438,-1.31533410441164,0.0072923076923077
"6596_198.0778_16.68",-1.00100150250438,-1.40834895880057,-1.32225574896387,0.0203919028340081
"3972_171.0667_15.81",-1.38942503594182,-1.00100150250438,-1.33142254206751,0.0201984962406015
"2942_621.3204_14.93",-0.927163105470881,-1.41705050316284,-1.34406227991274,0.0545155160628845
"3123_110.0347_15.18",-0.835691599793125,-1.66911011857018,-1.36543147416244,0.0966864340338025
"5566_141.0196_16.4",-1.40275209380409,-1.00100150250438,-1.36692904431769,0.0180102564102564
"6934_337.1845_16.91",-1.00100150250438,-1.40275209380409,-1.36692904431769,0.0288348143084985
"3443_132.0555_15.42",-1.37457856297529,-1.00100150250438,-1.37021526937856,0.0153019138755981
"5826_155.0353_16.47",-1.38942503594182,-1.00100150250438,-1.37021526937856,0.0258759398496241
"5876_238.0844_16.5",-1.41705050316284,-1.31533410441164,-1.37457856297529,0.0232671679197995
"7078_239.1048_16.98",-1.38942503594182,-1.00100150250438,-1.37457856297529,0.024421972764078
"2333_269.1218_12.94",-1.00100150250438,-1.34406227991274,-1.38458279965625,0.0179919028340081
"7155_320.8864_17.04",-1.41705050316284,-1.00100150250438,-1.38458279965625,0.0145193753614806
"2938_116.9199_14.92",-1.37457856297529,-1.00100150250438,-1.38942503594182,0.0156431989063568
"5253_171.0667_16.27",0,-1.40834895880057,-1.38942503594182,0.0223241179872759
"5327_131.0351_16.25",0,-1.41705050316284,-1.3976941536882,0.0106555555555556
"2273_413.2182_12.62",-1.00100150250438,-1.00100150250438,-1.3976941536882,0.0234843577475156
"3617_90.0083_15.66",-1.00100150250438,-1.26693979201741,-1.40275209380409,0.0409437696806118
"6624_132.0555_16.85",-1.00100150250438,-1.34406227991274,-1.40275209380409,0.0475199806041911
"3268_172.062_15.45",0,-1.40834895880057,-1.40275209380409,0.0180436090225564
"132_530.8655_0.56",-1.34406227991274,-1.41705050316284,-1.40275209380409,0.0237918660287081
"6855_157.051_16.88",-1.34406227991274,-1.28959193642382,-1.40606442787545,0.0370844418739156
"6106_145.9225_16.63",-1.26693979201741,-1.00100150250438,-1.40834895880057,0.0344526315789474
"6065_293.1793_16.6",-1.40275209380409,0,-1.41120774204966,0.0258836864889497
"5431_239.1048_16.29",-1.00100150250438,-1.00100150250438,-1.41285987182396,0.0248708133971292
"4818_499.3639_16.09",-1.00100150250438,-1.00100150250438,-1.41285987182396,0.0329952153110048
"4864_238.0844_16.12",-1.00100150250438,-1.00100150250438,-1.41705050316284,0.0187929824561404
"6806_225.089_16.89",-1.66911011857018,-1.1969397463728,-1.43731192656439,0.032590977443609
"7147_340.8543_17.03",-1.38942503594182,-1.40834895880057,-1.59403178247675,0.0342960127591707
"3738_121.0507_15.64",-1.40834895880057,-1.41705050316284,-1.63488694809957,0.0367062200956938
"5213_147.0302_16.25",-1.38942503594182,-1.66911011857018,-1.64790895272871,0.0213404572036151
"5890_92.024_16.47",-1.63736530665978,-1.70266414755955,-1.71253162153375,0.0263248120300752
