"m.z","retention_time","kw_statistic","kw_p_value","kw_p_adj_bh","group1","group2","posthoc_p_adj"
132.065541854964,0.6468944,16.6703048780488,0.00223980754923222,0.288047674589456,"TR1","PR2",0.510306686777275
132.065541854964,0.6468944,16.6703048780488,0.00223980754923222,0.288047674589456,"TR2","Healthy",0.0101010101010101
132.065541854964,0.6468944,16.6703048780488,0.00223980754923222,0.288047674589456,"TR2","PR1",0.0965700965700966
132.065541854964,0.6468944,16.6703048780488,0.00223980754923222,0.288047674589456,"TR2","PR2",0.0571324100735865
132.065541854964,0.6468944,16.6703048780488,0.00223980754923222,0.288047674589456,"TR2","TR1",0.0370867522570309
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"PR1","Healthy",0.510306686777275
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"PR2","Healthy",0.356902356902357
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"PR2","PR1",0.0233100233100233
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR1","Healthy",0.211788211788212
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR1","PR1",0.510839922604629
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR1","PR2",0.00319941496412085
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR2","Healthy",0.53946053946054
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR2","PR1",0.0666163901458019
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR2","PR2",0.510306686777275
136.021481243079,15.472147,17.1246951219512,0.0018280338231832,0.288047674589456,"TR2","TR1",0.0143973673385438
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"PR1","Healthy",0.0219388454682572
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"PR2","Healthy",0.0404040404040404
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"PR2","PR1",0.260554260554261
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR1","Healthy",0.373626373626374
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR1","PR1",0.0284900284900285
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR1","PR2",0.0219388454682572
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR2","Healthy",0.0899100899100899
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR2","PR1",0.246877305700835
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR2","PR2",0.0685588920883038
171.005416269635,17.036184,16.5995121951219,0.00231170964110911,0.288047674589456,"TR2","TR1",0.260554260554261
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"PR1","Healthy",0.0808080808080808
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"PR2","Healthy",0.632996632996633
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"PR2","PR1",0.0347060347060347
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR1","Healthy",0.0719280719280719
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR1","PR1",0.449917729329494
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR1","PR2",0.0219388454682572
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR2","Healthy",0.0599400599400599
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR2","PR1",1
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR2","PR2",0.0219388454682572
81.0704523119308,14.909035,15.6234146341463,0.00356844232186201,0.326025866679211,"TR2","TR1",0.310803747336255
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"PR1","Healthy",0.0719280719280719
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"PR2","Healthy",0.933333333333333
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"PR2","PR1",0.0927960927960928
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR1","Healthy",0.0719280719280719
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR1","PR1",0.571984297474494
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR1","PR2",0.0719280719280719
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR2","Healthy",0.0153114858997212
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR2","PR1",0.342851592851593
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR2","PR2",0.0153114858997212
312.252730612651,14.895345,15.8376219512195,0.00324497271688397,0.326025866679211,"TR2","TR1",0.0927960927960928
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"PR1","Healthy",0.0213675213675214
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"PR2","Healthy",0.758698092031425
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"PR2","PR1",0.00932400932400932
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR1","Healthy",0.506160506160506
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR1","PR1",0.0213675213675214
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR1","PR2",0.674325674325674
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR2","Healthy",0.674325674325674
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR2","PR1",0.00868412633118515
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR2","PR2",0.896750308515014
98.5123622538129,3.0268826,14.8009756097561,0.0051323171854823,0.343865251427314,"TR2","TR1",0.494901383446275
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"PR1","Healthy",0.0707070707070707
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"PR2","Healthy",0.933333333333333
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"PR2","PR1",0.229326229326229
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR1","Healthy",0.0466200466200466
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR1","PR1",0.920618959834646
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR1","PR2",0.168502521443698
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR2","Healthy",0.0153114858997212
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR2","PR1",0.342851592851593
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR2","PR2",0.0153114858997212
141.127243324485,14.894805,14.9881097560976,0.00472594194069257,0.343865251427314,"TR2","TR1",0.0865141050899565
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"PR1","Healthy",0.0856986151103798
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"PR2","Healthy",0.219336219336219
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"PR2","PR1",0.126540126540127
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR1","Healthy",0.635364635364635
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR1","PR1",0.0205676676264912
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR1","PR2",0.0856986151103798
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR2","Healthy",0.126540126540127
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR2","PR1",0.296231546231546
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR2","PR2",0.635364635364635
398.231898656672,15.472778,15.072256097561,0.00455367566417442,0.343865251427314,"TR2","TR1",0.0446534889259348
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"PR1","Healthy",0.0404040404040404
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"PR2","Healthy",0.0808080808080808
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"PR2","PR1",0.798445998445998
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR1","Healthy",0.433851862423291
