"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,1.25002521538682e-06,1.20624257852677e-06,8.11899394673581e-07,64.9506413694496
"TR","1",10,0,0,1.20966023333522e-06,1.34477459656442e-06,8.4848891903012e-07,70.1427471655166
