"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,1.11104535063174e-06,9.74135224790727e-07,9.99088657471088e-07,89.9233012318542
"TR","1",10,0,0,9.57445360983643e-07,7.2818234222577e-07,7.12504825306873e-07,74.4172831517897
