"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00223923888742667,0.00205262874059188,0.00102173336042174,45.6286002426441
"TR","1",10,0,0,0.00212633827211455,0.00219511080348455,0.000831418861256933,39.1009686539726
