"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.0129940852342521,0.0122718127194953,0.00760699178889533,58.5419569885805
"TR","1",10,0,0,0.0127638161899381,0.0111289415749487,0.00676470610771672,52.9990874754954
