"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.0051962171909994,0.00402709967260251,0.0027523423227025,52.9681924664341
"TR","1",10,0,0,0.00505510849568095,0.0046103758808879,0.00238629186594068,47.2055519279064
