"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.0075441481156448,0.00755000291482442,0.000743068992013078,9.84960767766643
"TR","1",10,0,0,0.00820341888684607,0.00814370533498423,0.00128421366153183,15.6546152189184
