"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000888284970982418,0.000849942950961819,0.000118522760126378,13.3428757660163
"TR","1",10,0,0,0.000915498389878026,0.000918128984465303,9.67704839501384e-05,10.5702516814946
