"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00299426293533843,0.00306838331703538,0.000273424023929926,9.1315969851199
"TR","1",10,0,0,0.00287566465732124,0.0031330009428473,0.000977541775576594,33.9935942491709
