"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00139863476042639,0.00101796178550396,0.00107415643439439,76.8003530862425
"TR","1",10,0,0,0.00399529644602597,0.00148418049825254,0.00418520515499919,104.753307083436
