"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.0015256211371318,0.00114939931164604,0.00144627927556606,94.7993732103827
"TR","1",10,0,0,0.00138407203419582,0.00135752574246687,0.000797180369281101,57.5967398795312
