"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00106762934155565,0.000970101047249487,0.000501345580186101,46.9587674928067
"TR","1",10,0,0,0.00116330178601252,0.00111500449842896,0.000675000052224725,58.024500636111
