"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000229209089307569,0.000197785542047132,0.000101863162076255,44.4411530031287
"TR","1",10,0,0,0.000271511298201306,0.000190745199712038,0.000180826498130486,66.5999902502826
