"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000402390897197813,0.00036957060961482,0.000244376750764264,60.7311826549918
"TR","1",10,0,0,0.000584002803239709,0.000335177897346527,0.000529760064556207,90.7119043979593
