"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.000981462918898771,0.00107539765624179,0.000359375818298186,36.6163419298017
"TR","1",10,0,0,0.00112140399661752,0.000882719969857235,0.000681288688738582,60.7531889304429
