"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"Healthy","1",4,0,0,0.00664701117378797,0.00516039878152567,0.00622721036034213,93.6843672671818
"TR","1",10,0,0,0.00218423381265862,0.0019928254149193,0.00131107473005508,60.0244681891108
