"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000114360888696799,0.000113252307797842,1.02455416617886e-05,8.95895596697592
"TR",10,0,0,9.9806082868544e-05,0.000101047526300339,1.87817563042513e-05,18.8182481111788
