"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000168529691538315,0.000168263153531803,7.84471810466629e-06,4.65479882687781
"TR",10,0,0,0.00017994622381951,0.00018055287020176,9.09368928383905e-06,5.05355938614206
