"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00163662212074617,0.00201623620651532,0.000816641467731907,49.8979854530859
"TR",10,0,0,0.0019555471374953,0.00234164525951268,0.000892365577596495,45.6325271064267
