"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,5.97225906483361e-05,5.78814144717373e-05,6.52011311252375e-06,10.9173313510729
"TR",10,0,0,6.78150613003099e-05,6.70010915882659e-05,5.62340966406156e-06,8.2922724778778
