"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000949186229955242,0.000580410149128168,0.00079753170216164,84.0226793217646
"TR",10,0,0,0.000443717795325634,0.000394643791715265,0.000182315769777179,41.088225826819
