"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000151700612233177,0.00015270667554656,1.32595109646501e-05,8.74057841260987
"TR",10,0,0,0.00013602956345714,0.000140153363293909,1.29822172918464e-05,9.54367342062137
