"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000695727492965179,0.000721910032984808,9.4375158680904e-05,13.5649603666917
"TR",10,0,0,0.000958445985880317,0.00082501316477019,0.000512106739238656,53.4309441307007
