"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.0042353895890665,0.00423515098636135,0.000186604747369577,4.40584610802486
"TR",10,0,0,0.00404322623776405,0.0040273320474264,0.000125658448148868,3.10787575959041
