"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00028745346840993,0.000284075344090198,3.08462778697699e-05,10.7308769104086
"TR",10,0,0,0.000327748617348899,0.000326595245528978,3.46230582571223e-05,10.5639067335149
