"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00133767964471851,0.00132293751187035,6.23616438103082e-05,4.66192664712565
"TR",10,0,0,0.00128500025136282,0.00127049612196756,5.15413093262824e-05,4.01099605012681
