"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000145454689746696,0.00014446516341697,9.42006836044594e-06,6.47629057327107
"TR",10,0,0,0.000122350835868411,0.00012303741398512,1.43354726728827e-05,11.7166936957428
