"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00127686042089832,0.00132912374544587,0.000738125835709788,57.8078718416603
"TR",10,0,0,0.00229179977961645,0.00213343503318315,0.000852294025670586,37.1888518905968
