"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00344965007217653,0.0034150454211392,0.000936164019940166,27.1379415405314
"TR",10,0,0,0.00220957546251241,0.00189770715610916,0.000958001369211082,43.3568070185656
