"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000455791248619724,0.000460704621454064,3.15449892682313e-05,6.92092912353171
"TR",10,0,0,0.000487453342401141,0.000478120259715156,2.20688102503394e-05,4.52736874089957
