"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000324900799945839,0.000325910354925872,2.16165592372244e-05,6.65327978288383
"TR",10,0,0,0.000295482144107533,0.000299753766283793,2.25434260243228e-05,7.62936998863752
