"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000256834487232645,0.000233769659054134,0.000113726012236774,44.2798836955876
"TR",10,0,0,0.000427506956331386,0.000388232097639123,0.000160132145488505,37.4572023020783
