"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.00115188958615191,0.00113832127137298,7.01786271698548e-05,6.09247865538041
"TR",10,0,0,0.00127242070564066,0.00128180769721719,0.000111983046122127,8.80078779178179
