"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000176679363514429,0.000174224704080496,1.01895229332649e-05,5.76724000504604
"TR",10,0,0,0.000188772855226342,0.000189490073014667,9.02806732307657e-06,4.78250292514341
