"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.0117793138576876,0.011631393605084,0.000723001504033673,6.13789150003687
"TR",10,0,0,0.0110741787569304,0.0110989300122928,0.000342848178046832,3.09592418157664
