"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",8,0,0,0.000643322010693918,0.000699567086499271,0.000360806167572986,56.0848473354429
"TR",10,0,0,0.000940231006193678,0.00110643415804078,0.00029847020945972,31.7443487285121
